transfer_id,originator_address,beneficiary_address,originator_identity,beneficiary_identity,kyc_status,counterparty_vasp_status,approved_asset,approved_amount_limit_eth,approved_destination,approved_period_start,approved_period_end,requested_asset,requested_amount_eth,requested_destination,requested_at,transaction_identifier,tx_hash,execution_status,ethereum_block_number,ethereum_transaction_index,baseline_policy_decision
DA-V3-00150,0x6b8683716461c7872fe613e74aec2a1e699f7e46,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0149,VASPCUST-B-0149,VERIFIED,VERIFIED,ETH,20.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.015338389516698065,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T00:57:35+00:00,0x4e4ed6cd554c988480bfe50a4a2310229eb413dc419dc153bd0a5b49abc81e00,0x4e4ed6cd554c988480bfe50a4a2310229eb413dc419dc153bd0a5b49abc81e00,UNKNOWN_STATUS_NOT_EXTRACTED,25921737,169,PASS
DA-V3-00151,0x58e327d64fc77fa36f698989623c3e4f058c8a89,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0150,VASPCUST-B-0150,VERIFIED,VERIFIED,ETH,0.05,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1.70132639e-10,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T00:58:35+00:00,0x52249874749e87c4eaa2300c58cb5d70f6b13ad6099e2ee764604a5c70f0fecf,0x52249874749e87c4eaa2300c58cb5d70f6b13ad6099e2ee764604a5c70f0fecf,UNKNOWN_STATUS_NOT_EXTRACTED,25921736,30,PASS
DA-V3-00152,0x9c1e45ef75fc6fccbde09f58589e473283303d1e,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,VASPCUST-S-0151,VASPCUST-B-0151,VERIFIED,VERIFIED,ETH,0.25,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,9.937798773e-06,0x1231deb6f5749ef6ce6943a275a1d3e7486f4eae,2026-09-07T00:59:35+00:00,0x426dba51d458ef9d5181db9a2709d1f3832a9900a5fffe17a773149b98cdf363,0x426dba51d458ef9d5181db9a2709d1f3832a9900a5fffe17a773149b98cdf363,UNKNOWN_STATUS_NOT_EXTRACTED,25921736,73,PASS
DA-V3-00153,0x264bd8291fae1d75db2c5f573b07faa6715997b5,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0152,VASPCUST-B-0152,PENDING,VERIFIED,ETH,1.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1.1160625e-05,0x000000000000000000000000000000000000dEaD,2026-09-07T01:00:23+00:00,0xec2ee7f98d16ab5bb0694bc3dff96d36bfa290222232226791ea932a74634827,0xec2ee7f98d16ab5bb0694bc3dff96d36bfa290222232226791ea932a74634827,UNKNOWN_STATUS_NOT_EXTRACTED,25921736,116,REVIEW
DA-V3-00154,0x559432e18b281731c054cd703d4b49872be4ed53,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0153,VASPCUST-B-0153,VERIFIED,VERIFIED,ETH,5.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,1e-18,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T01:01:23+00:00,0xed68ea629d5519d0e9559b9d82b6a63b40358d92c8ce3045a6fc7263cd25ce83,0xed68ea629d5519d0e9559b9d82b6a63b40358d92c8ce3045a6fc7263cd25ce83,UNKNOWN_STATUS_NOT_EXTRACTED,25921736,159,BLOCK
DA-V3-00155,0x1b4b18be924cb35a494fa9d9b7a33e2f46382978,0x6f2f45804e58e3240a2fde9857c0e4f754cc4941,VASPCUST-S-0154,VASPCUST-B-0154,VERIFIED,UNKNOWN,ETH,20.0,0x6f2f45804e58e3240a2fde9857c0e4f754cc4941,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.01817029,0x6f2f45804e58e3240a2fde9857c0e4f754cc4941,2026-09-07T01:02:23+00:00,0x09f0ea2d8cff9f8b05a125c756dc9d9bdf33ac81cb8b309a9f23c4f97278d44e,0x09f0ea2d8cff9f8b05a125c756dc9d9bdf33ac81cb8b309a9f23c4f97278d44e,UNKNOWN_STATUS_NOT_EXTRACTED,25921736,202,REVIEW
DA-V3-00156,0xe34bb1d1e7ea3ab7f4fa2ff3bea1911df86290be,0xa8a36e65e375953aaf3e1520b81596f3d9126eca,VASPCUST-S-0155,VASPCUST-B-0155,VERIFIED,VERIFIED,ETH,0.05,0xa8a36e65e375953aaf3e1520b81596f3d9126eca,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.000195,0xa8a36e65e375953aaf3e1520b81596f3d9126eca,2026-09-07T01:03:23+00:00,0x2dfc4fb916224615539f49f9b002682acb80137565ba2be5ab8053d806611b5b,0x2dfc4fb916224615539f49f9b002682acb80137565ba2be5ab8053d806611b5b,UNKNOWN_STATUS_NOT_EXTRACTED,25921736,245,PASS
DA-V3-00157,0x2f4e5b5c228ec5ca7cfdc5a7d512d80de98f0949,0x31932be03949ff70093ad94b814ea5ac8a2a22bb,VASPCUST-S-0156,VASPCUST-B-0156,VERIFIED,VERIFIED,ETH,0.25,0x31932be03949ff70093ad94b814ea5ac8a2a22bb,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.04,0x31932be03949ff70093ad94b814ea5ac8a2a22bb,2026-09-07T01:04:23+00:00,0x90b07c94665f0e3a710c9a4cc81373a5fb95b29249dcbae49e1f8e689f4ee32e,0x90b07c94665f0e3a710c9a4cc81373a5fb95b29249dcbae49e1f8e689f4ee32e,UNKNOWN_STATUS_NOT_EXTRACTED,25921736,288,PASS
DA-V3-00158,0xc83b29f780143fcbc44737e6ea9ff43ae39b917c,0x111f686ff7e5361e87d632376a82d894a33fdcd4,VASPCUST-S-0157,VASPCUST-B-0157,VERIFIED,VERIFIED,ETH,1.0,0x111f686ff7e5361e87d632376a82d894a33fdcd4,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.004,0x111f686ff7e5361e87d632376a82d894a33fdcd4,2026-09-07T01:05:23+00:00,0xaea19f978a5837dc1306150f8d95451a78eb2faa92bfada36b650f85888d1728,0xaea19f978a5837dc1306150f8d95451a78eb2faa92bfada36b650f85888d1728,UNKNOWN_STATUS_NOT_EXTRACTED,25921735,35,PASS
DA-V3-00159,0xc0d2853e06f1e145177d5ef08ab065a76e14354c,0xab2f6bc9e6bd25aa6b832e846d19e690b07bd502,VASPCUST-S-0158,VASPCUST-B-0158,VERIFIED,VERIFIED,ETH,5.0,0xab2f6bc9e6bd25aa6b832e846d19e690b07bd502,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.001,0xab2f6bc9e6bd25aa6b832e846d19e690b07bd502,2026-09-07T01:06:23+00:00,0x906800459c281b4fe918ed6be2e5899702031f2687adfe580b706bb0a90f7ece,0x906800459c281b4fe918ed6be2e5899702031f2687adfe580b706bb0a90f7ece,UNKNOWN_STATUS_NOT_EXTRACTED,25921735,78,PASS
DA-V3-00160,0xbede75f0dfd98f7ce50afc17f6a2dc1f88cf97ca,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0159,VASPCUST-B-0159,VERIFIED,VERIFIED,ETH,20.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,2.5184e-06,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T01:07:11+00:00,0x1034889a65b19baa1b55d5e8cb5b31e9b86e6f4f7a35f4ee5e9a49871f54993e,0x1034889a65b19baa1b55d5e8cb5b31e9b86e6f4f7a35f4ee5e9a49871f54993e,UNKNOWN_STATUS_NOT_EXTRACTED,25921735,121,PASS
DA-V3-00161,0x828d76e33b9db71538b167a1e3cc988ba9ac4b22,0x4337084d9e255ff0702461cf8895ce9e3b5ff108,VASPCUST-S-0160,VASPCUST-B-0160,FAILED,VERIFIED,ETH,0.05,0x4337084d9e255ff0702461cf8895ce9e3b5ff108,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.03384610157546202,0x4337084d9e255ff0702461cf8895ce9e3b5ff108,2026-09-07T01:08:11+00:00,0xf67d476973fe2d980168082b7b1f8e65a9877b0022c84a8145a801559540d5da,0xf67d476973fe2d980168082b7b1f8e65a9877b0022c84a8145a801559540d5da,UNKNOWN_STATUS_NOT_EXTRACTED,25921734,37,REVIEW
DA-V3-00162,0x6a14a75571711c3ca0205f0707c771051c4ccf6b,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,VASPCUST-S-0161,VASPCUST-B-0161,VERIFIED,VERIFIED,ETH,0.25,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,ETH,1.788737015e-09,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2026-09-07T01:09:11+00:00,0xae2b32434c5afa852bbc4b0970ef4f81e5173e266126857bfe8ccb7ff4f64880,0xae2b32434c5afa852bbc4b0970ef4f81e5173e266126857bfe8ccb7ff4f64880,UNKNOWN_STATUS_NOT_EXTRACTED,25921734,80,PASS
DA-V3-00163,0xbdaf00e4214e09f3461873cc611ff09d19587a80,0xff00000000000000000000000000000000008453,VASPCUST-S-0162,VASPCUST-B-0162,VERIFIED,VERIFIED,ETH,1.0,0xff00000000000000000000000000000000008453,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.29049463,0xff00000000000000000000000000000000008453,2026-09-07T01:10:11+00:00,0x54418598c0c7c74bfcf684a3fe7c8aac2d253815b7263c46b95bf56b47618c7b,0x54418598c0c7c74bfcf684a3fe7c8aac2d253815b7263c46b95bf56b47618c7b,UNKNOWN_STATUS_NOT_EXTRACTED,25921734,123,PASS
DA-V3-00164,0x06fdc014bbe2fc95358d08a8df57bef8a8ce861f,0x7bf0404a6d9fce0d8a0006b7c94fc1989842f358,VASPCUST-S-0163,VASPCUST-B-0163,VERIFIED,VERIFIED,ETH,5.0,0x7bf0404a6d9fce0d8a0006b7c94fc1989842f358,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.0006,0x7bf0404a6d9fce0d8a0006b7c94fc1989842f358,2026-09-07T01:11:11+00:00,0x8cf347b77c7cd65dfdf77ad1f015bfecea86bd33d9dac7a128fee1deea87c65f,0x8cf347b77c7cd65dfdf77ad1f015bfecea86bd33d9dac7a128fee1deea87c65f,UNKNOWN_STATUS_NOT_EXTRACTED,25921733,16,PASS
DA-V3-00165,0x5b35942b768456de3f404a99c8c6d212649d9da6,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0164,VASPCUST-B-0164,VERIFIED,VERIFIED,ETH,20.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.23451713215547607,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T01:12:11+00:00,0x91431d1bf3b1763d2c1a151f7fe2ec7b2fb6cc537b7e34739a64325c960ad708,0x91431d1bf3b1763d2c1a151f7fe2ec7b2fb6cc537b7e34739a64325c960ad708,UNKNOWN_STATUS_NOT_EXTRACTED,25921733,59,PASS
DA-V3-00166,0x41d209d275027e3dcf5ddc4d0c30cd6c6ece1ffd,0x6c7310df4ff6edeba0d9268dbb893bf9dd141eac,VASPCUST-S-0165,VASPCUST-B-0165,VERIFIED,UNKNOWN,ETH,0.05,0x6c7310df4ff6edeba0d9268dbb893bf9dd141eac,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.021908432508237,0x6c7310df4ff6edeba0d9268dbb893bf9dd141eac,2026-09-07T01:13:11+00:00,0x5a27196d129e134ae19908957cadc4bc3eb2aa1b07eceb39d0284f6643fe80a0,0x5a27196d129e134ae19908957cadc4bc3eb2aa1b07eceb39d0284f6643fe80a0,UNKNOWN_STATUS_NOT_EXTRACTED,25921733,102,REVIEW
DA-V3-00167,0xefb545bcabdc7148bb7c6e501adc31c4e18c2677,0xeb964a1a6fab73b8c72a0d15c7337fa4804f484d,VASPCUST-S-0166,VASPCUST-B-0166,VERIFIED,VERIFIED,ETH,0.25,0xeb964a1a6fab73b8c72a0d15c7337fa4804f484d,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,97.79599472746236,0xeb964a1a6fab73b8c72a0d15c7337fa4804f484d,2026-09-07T01:13:59+00:00,0xf1397ccdb122c06937cc3397cb88b75b555a65b348f716cbf1fa9e68d69bbe76,0xf1397ccdb122c06937cc3397cb88b75b555a65b348f716cbf1fa9e68d69bbe76,UNKNOWN_STATUS_NOT_EXTRACTED,25921733,145,BLOCK
DA-V3-00168,0xeec363fc7403b488f519e6dbfd8999a0f5b7cfb5,0x2e950cafddc55a750eaa24307265dd77c74ff6d7,VASPCUST-S-0167,VASPCUST-B-0167,VERIFIED,VERIFIED,ETH,1.0,0x2e950cafddc55a750eaa24307265dd77c74ff6d7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,3e-06,0x2e950cafddc55a750eaa24307265dd77c74ff6d7,2026-09-07T01:14:59+00:00,0x896352a1ecfcca4c43dbeed5c1fb269d24bb1ea8bc571354fc2251eff32ab926,0x896352a1ecfcca4c43dbeed5c1fb269d24bb1ea8bc571354fc2251eff32ab926,UNKNOWN_STATUS_NOT_EXTRACTED,25921732,12,PASS
DA-V3-00169,0x3b97f1eb5e591f12630f3fc4faa978ab38b1706f,0x173272739bd7aa6e4e214714048a9fe699453059,VASPCUST-S-0168,VASPCUST-B-0168,PENDING,VERIFIED,ETH,5.0,0x173272739bd7aa6e4e214714048a9fe699453059,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,3.16e-06,0x173272739bd7aa6e4e214714048a9fe699453059,2026-09-07T01:15:59+00:00,0x4dac4ab1626acdf1c8185e8f54b625f69225f3c8a825801956c1f25f80e25b5f,0x4dac4ab1626acdf1c8185e8f54b625f69225f3c8a825801956c1f25f80e25b5f,UNKNOWN_STATUS_NOT_EXTRACTED,25921732,55,REVIEW
DA-V3-00170,0xc99435075a0c2feb2e88a43564f24a57eaca4764,0xe73d53e3a982ab2750a0b76f9012e18b256cc243,VASPCUST-S-0169,VASPCUST-B-0169,VERIFIED,VERIFIED,ETH,20.0,0xe73d53e3a982ab2750a0b76f9012e18b256cc243,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.007502838878574396,0xe73d53e3a982ab2750a0b76f9012e18b256cc243,2026-09-07T01:16:59+00:00,0x3e6e9e4937688f4b905ec376525d440166b56a59672fa03e6c154ff3d1b59d26,0x3e6e9e4937688f4b905ec376525d440166b56a59672fa03e6c154ff3d1b59d26,UNKNOWN_STATUS_NOT_EXTRACTED,25921732,98,PASS
DA-V3-00171,0x2ae8f60ccbeef522e4bd7854241e29da0e0b95d7,0xd8972a45616bec62cb9687e38a99d763c0879b0d,VASPCUST-S-0170,VASPCUST-B-0170,VERIFIED,VERIFIED,ETH,0.05,0xd8972a45616bec62cb9687e38a99d763c0879b0d,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,UNAPPROVED_TOKEN,0.00999237216131988,0xd8972a45616bec62cb9687e38a99d763c0879b0d,2026-09-07T01:17:59+00:00,0x9ee39b40e206b265f908cf58c48ebc2b7b87be8f18afa4676ca133998f58643e,0x9ee39b40e206b265f908cf58c48ebc2b7b87be8f18afa4676ca133998f58643e,UNKNOWN_STATUS_NOT_EXTRACTED,25921732,141,BLOCK
DA-V3-00172,0xb23360ccdd9ed1b15d45e5d3824bb409c8d7c460,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0171,VASPCUST-B-0171,VERIFIED,VERIFIED,ETH,0.25,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,1e-17,0x000000000000000000000000000000000000dEaD,2026-09-07T01:18:59+00:00,0x70659ba85f5e09ee7046ed240b6129bd1302b670d4a232b16b47f6aac56977cc,0x70659ba85f5e09ee7046ed240b6129bd1302b670d4a232b16b47f6aac56977cc,UNKNOWN_STATUS_NOT_EXTRACTED,25921732,184,BLOCK
DA-V3-00173,0xe92b8ffc071a1868aceb876d51287d57853d841f,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0172,VASPCUST-B-0172,VERIFIED,VERIFIED,ETH,1.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.00421029356715669,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-07T01:19:59+00:00,0x08d05d230f5d6f740cd62649120d065a1bea31e1f3035583699b9bc89426f29c,0x08d05d230f5d6f740cd62649120d065a1bea31e1f3035583699b9bc89426f29c,UNKNOWN_STATUS_NOT_EXTRACTED,25921732,227,PASS
DA-V3-00174,0xac5ecb6416d3f12cbbf548ca54604c98cc214f84,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,VASPCUST-S-0173,VASPCUST-B-0173,VERIFIED,VERIFIED,ETH,5.0,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.001167757158748049,0x4c82d1fbfe28c977cbb58d8c7ff8fcf9f70a2cca,2026-09-07T01:20:47+00:00,0xf2af7942d3f2541bbe44e1fc51f43857e22843d7502f52b407455820042e5813,0xf2af7942d3f2541bbe44e1fc51f43857e22843d7502f52b407455820042e5813,UNKNOWN_STATUS_NOT_EXTRACTED,25921732,270,PASS
DA-V3-00175,0xf73644da46ab85da864fc4284322f489134ee82c,0xfc0e6af09b2d0ee4a9ff92ae76ef99da9c6ce583,VASPCUST-S-0174,VASPCUST-B-0174,VERIFIED,VERIFIED,ETH,20.0,0xfc0e6af09b2d0ee4a9ff92ae76ef99da9c6ce583,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,2.3028127008861166,0xfc0e6af09b2d0ee4a9ff92ae76ef99da9c6ce583,2026-09-07T01:21:47+00:00,0x2677e0f1c9aa34d3c57037bd51b56689cb5f683f3c90f3a318f0ff2889a01444,0x2677e0f1c9aa34d3c57037bd51b56689cb5f683f3c90f3a318f0ff2889a01444,UNKNOWN_STATUS_NOT_EXTRACTED,25921731,37,PASS
DA-V3-00176,0x20b4650bfbb95ddc540dcf75b8502ae8dfe0c1c4,0x00005ea00ac477b1030ce78506496e8c2de24bf5,VASPCUST-S-0175,VASPCUST-B-0175,VERIFIED,VERIFIED,ETH,0.05,0x00005ea00ac477b1030ce78506496e8c2de24bf5,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.02397800605278667,0x00005ea00ac477b1030ce78506496e8c2de24bf5,2026-09-07T01:22:47+00:00,0x0f2f3bd8e544e6370178c87f0b58f9636139b7ba7a88243a49b3ca3869e63647,0x0f2f3bd8e544e6370178c87f0b58f9636139b7ba7a88243a49b3ca3869e63647,UNKNOWN_STATUS_NOT_EXTRACTED,25921731,80,PASS
DA-V3-00177,0xa294cca691e4c83b1fc0c8d63d9a3eef0a196de1,0x00005ea00ac477b1030ce78506496e8c2de24bf5,VASPCUST-S-0176,VASPCUST-B-0176,FAILED,UNKNOWN,ETH,0.25,0x00005ea00ac477b1030ce78506496e8c2de24bf5,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.6481,0x00005ea00ac477b1030ce78506496e8c2de24bf5,2026-09-07T01:23:35+00:00,0x5c3257d732f5ce1e2d54e958d207461e9f9490182f1cd2774d45e92a43e26a50,0x5c3257d732f5ce1e2d54e958d207461e9f9490182f1cd2774d45e92a43e26a50,UNKNOWN_STATUS_NOT_EXTRACTED,25921731,123,REVIEW
DA-V3-00178,0x1111110f0f73c0b2ef09ec012eae758b3e03a902,0x00005ea00ac477b1030ce78506496e8c2de24bf5,VASPCUST-S-0177,VASPCUST-B-0177,VERIFIED,VERIFIED,ETH,1.0,0x00005ea00ac477b1030ce78506496e8c2de24bf5,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.01995803,0x00005ea00ac477b1030ce78506496e8c2de24bf5,2026-09-07T01:24:35+00:00,0x30c9b6cfc27de42a265c049e1213a0dc97b92c06905c4ca4a8f8fbd79a4ddf02,0x30c9b6cfc27de42a265c049e1213a0dc97b92c06905c4ca4a8f8fbd79a4ddf02,UNKNOWN_STATUS_NOT_EXTRACTED,25921730,26,PASS
DA-V3-00179,0xd7e1236c08731c3632519dcd1a581bfe6876a3b2,0x4337084d9e255ff0702461cf8895ce9e3b5ff108,VASPCUST-S-0178,VASPCUST-B-0178,VERIFIED,VERIFIED,ETH,5.0,0x4337084d9e255ff0702461cf8895ce9e3b5ff108,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.04414738249678499,0x4337084d9e255ff0702461cf8895ce9e3b5ff108,2026-09-07T01:25:35+00:00,0x623a6ca126f1f324690b8851ac76288f82cd23b23498904df67a1c19607b56c5,0x623a6ca126f1f324690b8851ac76288f82cd23b23498904df67a1c19607b56c5,UNKNOWN_STATUS_NOT_EXTRACTED,25921730,69,PASS
DA-V3-00180,0xa9d9439f9c264f963c9e69946ac46e12e7e17ae1,0x92460fc18efed4959081c3786a3d5271ddac9e36,VASPCUST-S-0179,VASPCUST-B-0179,VERIFIED,VERIFIED,ETH,20.0,0x92460fc18efed4959081c3786a3d5271ddac9e36,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.007960858375656908,0x92460fc18efed4959081c3786a3d5271ddac9e36,2026-09-07T01:26:35+00:00,0x1802f2151aaa047e07ca5b1b7a211783d69a36160e1ebc5340726b50e3a00751,0x1802f2151aaa047e07ca5b1b7a211783d69a36160e1ebc5340726b50e3a00751,UNKNOWN_STATUS_NOT_EXTRACTED,25921730,112,PASS
DA-V3-00181,0xdb836fc621a49d03490e7e0b7db5ddf91623e90e,0xfcab459833898c7ebfcbf9e3585c0b6b205aaa21,VASPCUST-S-0180,VASPCUST-B-0180,VERIFIED,VERIFIED,ETH,0.05,0xfcab459833898c7ebfcbf9e3585c0b6b205aaa21,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.0102647,0xfcab459833898c7ebfcbf9e3585c0b6b205aaa21,2026-09-06T23:57:35+00:00,0x38bfd56dc1edfbd7e1956fb62531fb3fe05cfcb613257f4394d57d4a1e2ef37c,0x38bfd56dc1edfbd7e1956fb62531fb3fe05cfcb613257f4394d57d4a1e2ef37c,UNKNOWN_STATUS_NOT_EXTRACTED,25921730,155,PASS
DA-V3-00182,0x4337020f43d3d7d2f5e4160397efea49aefa5e7d,0x6872b6630a3afcd3117191a8403c2002e13df7de,VASPCUST-S-0181,VASPCUST-B-0181,VERIFIED,VERIFIED,ETH,0.25,0x6872b6630a3afcd3117191a8403c2002e13df7de,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,6.268303454419193,0x6872b6630a3afcd3117191a8403c2002e13df7de,2026-09-06T23:58:23+00:00,0xf6ab7dbbd53926337ad0db148d94bc61ac8e5a3f583c8514ed4570db8cbb4946,0xf6ab7dbbd53926337ad0db148d94bc61ac8e5a3f583c8514ed4570db8cbb4946,UNKNOWN_STATUS_NOT_EXTRACTED,25921729,31,BLOCK
DA-V3-00183,0xe8832a868c091263ed190a9f4be304a03895dd91,0xdac17f958d2ee523a2206206994597c13d831ec7,VASPCUST-S-0182,VASPCUST-B-0182,VERIFIED,VERIFIED,ETH,1.0,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.010552640049449,0xdac17f958d2ee523a2206206994597c13d831ec7,2026-09-06T23:59:23+00:00,0x9d2cbb1f9ad9fa8521164c28768e4f8b00c94547f5a0cd0750f8ef4d28e2aeca,0x9d2cbb1f9ad9fa8521164c28768e4f8b00c94547f5a0cd0750f8ef4d28e2aeca,UNKNOWN_STATUS_NOT_EXTRACTED,25921729,74,PASS
DA-V3-00184,0x4e5b2e1dc63f6b91cb6cd759936495434c7e972f,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0183,VASPCUST-B-0183,VERIFIED,VERIFIED,ETH,5.0,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,0.0258766962,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T00:00:23+00:00,0xe9296ea44b52bdb39a528c36076682fc23c2da7d99a03d83be151518c09d9baf,0xe9296ea44b52bdb39a528c36076682fc23c2da7d99a03d83be151518c09d9baf,UNKNOWN_STATUS_NOT_EXTRACTED,25921729,117,PASS
DA-V3-00185,0x60d7cc1d6757d2e300240bf181202606fc2eadd4,0x2c158bc456e027b2affccadf1bdbd9f5fc4c5c8c,VASPCUST-S-0184,VASPCUST-B-0184,PENDING,VERIFIED,ETH,20.0,0x2c158bc456e027b2affccadf1bdbd9f5fc4c5c8c,2026-01-01T00:00:00+00:00,2026-01-15T23:59:59+00:00,ETH,0.000332368309084422,0x2c158bc456e027b2affccadf1bdbd9f5fc4c5c8c,2026-09-07T00:01:23+00:00,0x1d5659720fcf96ba8d178ad9bcecdaf618e2a80c8754a883d08df4e97402f5ce,0x1d5659720fcf96ba8d178ad9bcecdaf618e2a80c8754a883d08df4e97402f5ce,UNKNOWN_STATUS_NOT_EXTRACTED,25921729,160,REVIEW
DA-V3-00186,0x59f9321d1a6c9ddf8904ac34afdb226a2b2c7424,0x0de8bf93da2f7eecb3d9169422413a9bef4ef628,VASPCUST-S-0185,VASPCUST-B-0185,VERIFIED,VERIFIED,ETH,0.05,0x0de8bf93da2f7eecb3d9169422413a9bef4ef628,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,4.912837244e-06,0x0de8bf93da2f7eecb3d9169422413a9bef4ef628,2026-09-07T00:02:23+00:00,0x0e4463105dce650c86eaad7edc528aabc5fdf818d39520104d516a9bd5b3ec5b,0x0e4463105dce650c86eaad7edc528aabc5fdf818d39520104d516a9bd5b3ec5b,UNKNOWN_STATUS_NOT_EXTRACTED,25921728,3,PASS
DA-V3-00187,0x5519ea9150343f753a3c7cde34302f581687cc27,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,VASPCUST-S-0186,VASPCUST-B-0186,VERIFIED,VERIFIED,ETH,0.25,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-01-01T00:00:00+00:00,2026-12-31T23:59:59+00:00,ETH,3.467191465513e-06,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2026-09-07T00:03:23+00:00,0x3f7b260efaeed54e5b6d30dd76702a81db8b51993574e177cfd11aabb337b2bf,0x3f7b260efaeed54e5b6d30dd76702a81db8b51993574e177cfd11aabb337b2bf,UNKNOWN_STATUS_NOT_EXTRACTED,25921728,46,PASS
